ResponseId,affiliation,adultQ,politics,party,usdream_1,usdream_2,sex,edu,race,income,USresidency,Political_views,Party_affiliation,NPItot,MoAimportSUM,MoAachieveSUM,IDEASUM,mindfulSUM,belongSUM,efficacySUM,supportSUM,SocMediaSum,NPI_sum,physsymSUM,stressSUM
R_3NVdVvqIhBBW3rG,plu,2,2,2,4,3,1,2,3,6,1,2,2,3,72,32,30,47,36,30,78,28,22,18,30
R_1Dtz1hwwfIyl22f,plu,1,3,2,2,2,2,2,4,3,1,3,2,2,60,33,28,69,37,26,70,36,19,18,31
R_12rUozan444C5xF,plu,1,6,5,4,3,2,2,4,2,1,6,5,9,60,34,27,58,35,35,84,41,20,18,34
R_6QLVOuc28Sb40TL,plu,2,4,3,4,4,2,2,1,8,1,4,3,3,80,37,32,73,39,30,84,37,22,19,36
R_3KPkeCuMhbKm4z8,plu,2,5,5,4,4,2,2,1,7,1,5,5,2,64,44,31,51,39,34,84,34,21,19,27
R_3nrzNuzDxTTLCCY,plu,1,5,6,4,3,2,2,1,6,1,5,6,0,74,40,31,53,37,30,28,41,21,19,32
R_2Ehi2C7c3OSgCnI,plu,2,5,5,4,4,2,2,1,4,1,5,5,3,64,35,30,75,42,32,69,47,18,19,36
R_3qOTmgbjKAfcPoY,plu,2,6,5,3,4,2,2,1,1,1,6,5,4,62,33,27,55,38,26,52,22,19,19,33
R_r15YZycxpKJ7XZ7,plu,1,2,3,4,4,2,2,1,7,1,2,3,7,52,40,31,46,37,34,70,41,18,19,33
R_3rP9dfrsXbwtiYA,plu,1,5,5,4,3,2,2,1,5,1,5,5,2,71,51,31,53,31,29,65,41,21,19,32
R_123cHWaIY9a7lTj,plu,2,2,2,4,4,2,2,3,6,1,2,2,1,58,37,26,59,38,34,77,36,22,19,36
R_yEjcQBFx9pdSutj,plu,1,2,3,2,3,3,2,4,6,1,2,3,5,57,37,31,52,33,33,59,36,20,19,34
R_31ioZy8nraLVvQ7,plu,1,5,5,3,3,2,2,4,7,1,5,5,7,68,34,27,50,40,30,59,31,18,19,33
R_2Ysxfs1BADp1RQa,plu,1,2,1,4,4,2,2,2,1,1,2,1,3,67,39,29,38,39,37,75,34,22,19,40
R_2QETFvDsnW8Gnn0,plu,1,2,3,4,3,2,2,4,1,1,2,3,5,68,33,32,47,41,22,45,37,20,19,36
R_3iWGTxN307f3mzm,plu,1,2,2,5,5,2,2,4,3,1,2,2,6,74,40,25,53,44,31,61,42,19,19,34
R_1n6gwf668r1BxFw,plu,3,4,1,3,3,2,2,4,1,1,4,1,2,76,6,24,48,29,27,62,36,19,19,40
R_2ePxB8TN6Eb6xhF,plu,2,4,3,4,4,1,2,4,1,1,4,3,5,61,33,30,49,36,29,27,37,18,19,35
R_u8604SCcGZen0yd,plu,2,3,2,1,1,2,2,4,5,1,3,2,4,70,36,31,58,37,31,81,40,21,19,32
R_8nOGeFF8k8leBIR,plu,1,2,2,4,3,2,2,4,1,1,2,2,2,76,30,30,28,38,25,84,34,19,19,34
R_2qsCKSt9NZr5hrU,plu,1,6,6,1,3,2,2,6,5,1,6,6,1,0,55,16,82,35,40,79,18,22,19,37
R_3Hof4XtRDVIneCD,plu,2,6,6,4,4,2,2,1,4,1,6,6,5,68,41,28,60,42,36,83,43,22,20,35
R_5szMr52oRqJSgW9,plu,2,5,5,4,5,1,2,1,5,1,5,5,8,53,41,28,54,41,34,71,46,19,20,34
R_QmIFcLnlxl0VCi5,plu,2,3,3,2,3,2,2,1,1,1,3,3,5,42,39,31,68,37,33,81,43,20,20,32
R_2EFrcFPvw2KZbpj,plu,2,2,2,2,3,2,2,1,3,1,2,2,5,64,39,29,47,38,31,71,37,20,20,34
R_3lPTTsOrwam8crx,plu,2,1,1,4,3,2,2,1,2,1,1,1,4,68,36,32,58,43,33,74,31,21,20,28
R_3iQ25jScXbrWood,plu,1,6,6,4,4,1,2,1,2,1,6,6,6,68,39,30,59,36,34,65,30,15,20,34
R_XGrxUS1XcfXxA65,plu,1,3,4,4,4,2,2,1,4,1,3,4,6,77,31,32,60,38,30,63,33,19,20,33
R_1n6ERFmHBvWleoN,plu,2,1,1,2,3,2,2,1,3,1,1,1,3,60,32,32,38,41,33,71,46,20,20,35
R_2QrIPUTi2RrnL1X,plu,1,5,5,3,4,2,2,4,1,1,5,5,4,56,40,31,67,42,32,76,38,21,20,28
R_1jpMeJpDRRQBlr4,plu,1,6,6,4,5,1,2,5,2,1,6,6,3,66,39,30,61,33,34,84,35,20,20,32
R_2aqs6tqBfLNovTE,plu,1,2,3,4,4,2,2,2,1,1,2,3,3,63,47,27,60,31,36,72,26,22,20,32
R_114oIOatJSReBAv,plu,1,5,6,5,4,1,2,4,6,1,5,6,4,61,48,26,48,41,34,80,40,23,20,31
R_9RZ8yFiqeWkHMuB,plu,2,4,2,4,4,2,2,6,1,1,4,2,2,70,35,29,52,37,32,59,38,19,20,31
R_3jSrgtSu59YxpQg,plu,1,2,2,1,2,3,2,1,5,1,2,2,6,64,37,31,52,44,32,69,46,19,21,35
R_2VjZ9nhsxSCuCil,plu,2,5,6,3,4,2,2,1,3,1,5,6,2,72,35,28,61,40,32,64,40,19,21,28
R_1N8ru1x3znMunLB,plu,1,3,3,2,5,2,2,1,7,1,3,3,4,59,41,30,47,41,34,69,26,19,21,33
R_2waxUt9EAxYotNx,plu,2,6,6,4,4,2,2,1,2,1,6,6,4,65,34,27,55,38,29,71,33,19,21,31
R_1Hjkw419ts3nr9P,plu,1,2,2,4,4,2,2,1,5,1,2,2,5,77,35,30,46,34,32,65,38,18,21,27
R_2YlJlUIu6hw9A86,plu,2,3,3,4,3,2,2,1,8,1,3,3,7,67,36,31,59,36,39,78,50,22,21,32
R_3s1gFyqzxMuUaiF,plu,2,1,1,3,3,3,2,4,6,1,1,1,4,65,33,27,48,41,27,76,33,21,21,31
R_869rMWvB780FYe5,plu,1,1,1,2,3,2,2,5,4,1,1,1,6,66,39,29,63,34,36,57,27,17,21,34
R_1NsLPTLHPGz20qh,plu,1,2,1,5,4,2,2,3,1,1,2,1,5,80,39,31,59,41,38,40,22,16,21,33
R_1mEMzPs2YTdiVcD,plu,1,2,2,1,2,2,2,6,1,1,2,2,8,68,41,30,56,40,39,53,35,21,21,34
R_3hgLAKbVO6I9FnD,plu,2,2,2,2,3,2,2,1,6,1,2,2,3,74,45,32,67,37,32,83,33,20,22,33
R_2wotuIlZamh3l6X,plu,1,5,5,4,5,2,2,1,6,1,5,5,3,73,39,30,63,42,32,78,37,22,22,30
R_1Csx16E3WHQdMlL,plu,2,1,4,2,4,2,2,1,7,1,1,4,5,60,34,32,67,33,32,72,32,20,22,28
